"token_id","creator_username","creator_address","owner_username","owner_address","traits","num_sales"
"3","N/A","0xc352b534e8b987e036a93539fd6897f53488e56a","N/A","0xcce6a9460c6051e44025d288555c88e26954cd63","[{""trait_type"":""Type"",""value"":""Human"",""display_type"":null,""max_value"":null,""trait_count"":18881,""order"":null},{""trait_type"":""Shoes Color"",""value"":""Black"",""display_type"":null,""max_value"":null,""trait_count"":2992,""order"":null},{""trait_type"":""Pants"",""value"":""Skirt"",""display_type"":null,""max_value"":null,""trait_count"":2384,""order"":null},{""trait_type"":""Pants Color"",""value"":""Camo"",""display_type"":null,""max_value"":null,""trait_count"":3210,""order"":null},{""trait_type"":""Shirt Color"",""value"":""Black"",""display_type"":null,""max_value"":null,""trait_count"":3116,""order"":null},{""trait_type"":""Hair Style"",""value"":""Very Long"",""display_type"":null,""max_value"":null,""trait_count"":731,""order"":null},{""trait_type"":""Glasses"",""value"":""Aviators"",""display_type"":null,""max_value"":null,""trait_count"":1057,""order"":null},{""trait_type"":""Shoes"",""value"":""Skater"",""display_type"":null,""max_value"":null,""trait_count"":1701,""order"":null},{""trait_type"":""Shirt"",""value"":""Diagonal Tee"",""display_type"":null,""max_value"":null,""trait_count"":753,""order"":null},{""trait_type"":""Hair Color"",""value"":""Blonde"",""display_type"":null,""max_value"":null,""trait_count"":612,""order"":null}]",1
"2","N/A","0xc352b534e8b987e036a93539fd6897f53488e56a","meebz","0x3291463ccbac75a2f05aebdb989173314715a75f","[{""trait_type"":""Type"",""value"":""Human"",""display_type"":null,""max_value"":null,""trait_count"":18881,""order"":null},{""trait_type"":""Beard"",""value"":""Full"",""display_type"":null,""max_value"":null,""trait_count"":1449,""order"":null},{""trait_type"":""Shirt Color"",""value"":""Red"",""display_type"":null,""max_value"":null,""trait_count"":749,""order"":null},{""trait_type"":""Shoes"",""value"":""Canvas"",""display_type"":null,""max_value"":null,""trait_count"":3808,""order"":null},{""trait_type"":""Shirt"",""value"":""Hoodie"",""display_type"":null,""max_value"":null,""trait_count"":2107,""order"":null},{""trait_type"":""Hair Style"",""value"":""Simple"",""display_type"":null,""max_value"":null,""trait_count"":2570,""order"":null},{""trait_type"":""Hat Color"",""value"":""Red"",""display_type"":null,""max_value"":null,""trait_count"":236,""order"":null},{""trait_type"":""Pants"",""value"":""Ripped Jeans"",""display_type"":null,""max_value"":null,""trait_count"":1948,""order"":null},{""trait_type"":""Shoes Color"",""value"":""White"",""display_type"":null,""max_value"":null,""trait_count"":2198,""order"":null},{""trait_type"":""Hat"",""value"":""Trucker Cap"",""display_type"":null,""max_value"":null,""trait_count"":328,""order"":null},{""trait_type"":""Hair Color"",""value"":""Silver"",""display_type"":null,""max_value"":null,""trait_count"":290,""order"":null},{""trait_type"":""Beard Color"",""value"":""Silver"",""display_type"":null,""max_value"":null,""trait_count"":72,""order"":null}]",0
"5","N/A","0xc352b534e8b987e036a93539fd6897f53488e56a","N/A","0x87c4f83123d6c8c74483cc62b34151b1aa156b61","[{""trait_type"":""Type"",""value"":""Human"",""display_type"":null,""max_value"":null,""trait_count"":18881,""order"":null},{""trait_type"":""Shirt"",""value"":""Oversized Hoodie"",""display_type"":null,""max_value"":null,""trait_count"":1123,""order"":null},{""trait_type"":""Hair Style"",""value"":""Pulled Back"",""display_type"":null,""max_value"":null,""trait_count"":758,""order"":null},{""trait_type"":""Pants"",""value"":""Leggings"",""display_type"":null,""max_value"":null,""trait_count"":2532,""order"":null},{""trait_type"":""Pants Color"",""value"":""Dark Gray"",""display_type"":null,""max_value"":null,""trait_count"":3704,""order"":null},{""trait_type"":""Hair Color"",""value"":""Auburn"",""display_type"":null,""max_value"":null,""trait_count"":322,""order"":null},{""trait_type"":""Glasses"",""value"":""Aviators"",""display_type"":null,""max_value"":null,""trait_count"":1057,""order"":null},{""trait_type"":""Shirt Color"",""value"":""Camo"",""display_type"":null,""max_value"":null,""trait_count"":665,""order"":null},{""trait_type"":""Shoes"",""value"":""High Tops"",""display_type"":null,""max_value"":null,""trait_count"":925,""order"":null}]",1
"4","N/A","0xc352b534e8b987e036a93539fd6897f53488e56a","N/A","0x841120ff6d1e9f29e4ffbdb50eda696bbfd98ef6","[{""trait_type"":""Type"",""value"":""Human"",""display_type"":null,""max_value"":null,""trait_count"":18881,""order"":null},{""trait_type"":""Hair Color"",""value"":""Dark"",""display_type"":null,""max_value"":null,""trait_count"":11709,""order"":null},{""trait_type"":""Beard"",""value"":""Full"",""display_type"":null,""max_value"":null,""trait_count"":1449,""order"":null},{""trait_type"":""Beard Color"",""value"":""Dark"",""display_type"":null,""max_value"":null,""trait_count"":3341,""order"":null},{""trait_type"":""Pants"",""value"":""Athletic Shorts"",""display_type"":null,""max_value"":null,""trait_count"":3379,""order"":null},{""trait_type"":""Shirt Color"",""value"":""Black"",""display_type"":null,""max_value"":null,""trait_count"":3116,""order"":null},{""trait_type"":""Hair Style"",""value"":""High Flat Top"",""display_type"":null,""max_value"":null,""trait_count"":404,""order"":null},{""trait_type"":""Shoes"",""value"":""Slides"",""display_type"":null,""max_value"":null,""trait_count"":1764,""order"":null},{""trait_type"":""Shirt"",""value"":""Classic Jersey"",""display_type"":null,""max_value"":null,""trait_count"":536,""order"":null},{""trait_type"":""Pants Color"",""value"":""Black"",""display_type"":null,""max_value"":null,""trait_count"":763,""order"":null},{""trait_type"":""Jersey Number"",""value"":""8"",""display_type"":null,""max_value"":null,""trait_count"":148,""order"":null}]",0
"7","N/A","0xc352b534e8b987e036a93539fd6897f53488e56a","N/A","0xb0b9d6ee95a056a120f492d29ae72bad262886ac","[{""trait_type"":""Shoes"",""value"":""Classic"",""display_type"":null,""max_value"":null,""trait_count"":1736,""order"":null},{""trait_type"":""Hair Style"",""value"":""Bald"",""display_type"":null,""max_value"":null,""trait_count"":1752,""order"":null},{""trait_type"":""Shirt"",""value"":""Suit"",""display_type"":null,""max_value"":null,""trait_count"":1212,""order"":null},{""trait_type"":""Glasses"",""value"":""Frameless"",""display_type"":null,""max_value"":null,""trait_count"":1339,""order"":null},{""trait_type"":""Pants"",""value"":""Suit Pants"",""display_type"":null,""max_value"":null,""trait_count"":500,""order"":null},{""trait_type"":""Shoes Color"",""value"":""Gray"",""display_type"":null,""max_value"":null,""trait_count"":2764,""order"":null},{""trait_type"":""Type"",""value"":""Elephant"",""display_type"":null,""max_value"":null,""trait_count"":256,""order"":null}]",0
"6","N/A","0xc352b534e8b987e036a93539fd6897f53488e56a","N/A","0x8a7f10da28788428e469d2621e2eb3026b195678","[{""trait_type"":""Type"",""value"":""Human"",""display_type"":null,""max_value"":null,""trait_count"":18881,""order"":null},{""trait_type"":""Pants"",""value"":""Skirt"",""display_type"":null,""max_value"":null,""trait_count"":2384,""order"":null},{""trait_type"":""Shirt Color"",""value"":""Gray"",""display_type"":null,""max_value"":null,""trait_count"":2732,""order"":null},{""trait_type"":""Pants Color"",""value"":""Dark Gray"",""display_type"":null,""max_value"":null,""trait_count"":3704,""order"":null},{""trait_type"":""Shoes"",""value"":""Skater"",""display_type"":null,""max_value"":null,""trait_count"":1701,""order"":null},{""trait_type"":""Shoes Color"",""value"":""Gray"",""display_type"":null,""max_value"":null,""trait_count"":2764,""order"":null},{""trait_type"":""Hair Color"",""value"":""Blonde"",""display_type"":null,""max_value"":null,""trait_count"":612,""order"":null},{""trait_type"":""Shirt"",""value"":""Halter Top"",""display_type"":null,""max_value"":null,""trait_count"":467,""order"":null},{""trait_type"":""Hair Style"",""value"":""Half-shaved"",""display_type"":null,""max_value"":null,""trait_count"":39,""order"":null}]",1
"9","N/A","0xc352b534e8b987e036a93539fd6897f53488e56a","N/A","0xbeeef7786f0681dd80651e4f05253db8c9fb74d1","[{""trait_type"":""Type"",""value"":""Human"",""display_type"":null,""max_value"":null,""trait_count"":18881,""order"":null},{""trait_type"":""Hair Color"",""value"":""Dark"",""display_type"":null,""max_value"":null,""trait_count"":11709,""order"":null},{""trait_type"":""Shoes Color"",""value"":""Black"",""display_type"":null,""max_value"":null,""trait_count"":2992,""order"":null},{""trait_type"":""Shirt Color"",""value"":""Red"",""display_type"":null,""max_value"":null,""trait_count"":749,""order"":null},{""trait_type"":""Pants Color"",""value"":""Dark Gray"",""display_type"":null,""max_value"":null,""trait_count"":3704,""order"":null},{""trait_type"":""Hair Style"",""value"":""Simple"",""display_type"":null,""max_value"":null,""trait_count"":2570,""order"":null},{""trait_type"":""Pants"",""value"":""Regular Pants"",""display_type"":null,""max_value"":null,""trait_count"":3293,""order"":null},{""trait_type"":""Shoes"",""value"":""Sneakers"",""display_type"":null,""max_value"":null,""trait_count"":1649,""order"":null},{""trait_type"":""Shirt"",""value"":""Hoodie Up"",""display_type"":null,""max_value"":null,""trait_count"":412,""order"":null}]",1
"8","N/A","0xc352b534e8b987e036a93539fd6897f53488e56a","lip-vault","0xf0d5127f685fe058247e03593d04cc2c4aa061a2","[{""trait_type"":""Type"",""value"":""Human"",""display_type"":null,""max_value"":null,""trait_count"":18881,""order"":null},{""trait_type"":""Beard"",""value"":""Full"",""display_type"":null,""max_value"":null,""trait_count"":1449,""order"":null},{""trait_type"":""Pants"",""value"":""Athletic Shorts"",""display_type"":null,""max_value"":null,""trait_count"":3379,""order"":null},{""trait_type"":""Glasses"",""value"":""Elvis"",""display_type"":null,""max_value"":null,""trait_count"":1374,""order"":null},{""trait_type"":""Hair Style"",""value"":""Messy"",""display_type"":null,""max_value"":null,""trait_count"":664,""order"":null},{""trait_type"":""Shoes"",""value"":""Slides"",""display_type"":null,""max_value"":null,""trait_count"":1764,""order"":null},{""trait_type"":""Hair Color"",""value"":""Blond"",""display_type"":null,""max_value"":null,""trait_count"":1116,""order"":null},{""trait_type"":""Beard Color"",""value"":""Blond"",""display_type"":null,""max_value"":null,""trait_count"":450,""order"":null},{""trait_type"":""Shirt"",""value"":""Logo Tee"",""display_type"":null,""max_value"":null,""trait_count"":996,""order"":null},{""trait_type"":""Pants Color"",""value"":""Red Plaid"",""display_type"":null,""max_value"":null,""trait_count"":69,""order"":null}]",0
